Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA Include for Analysis]	Protocol REF	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
a9e3e375-d384-4f3b-864a-587165d27fbf	TCGA-XF-A9T8-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-A9T8-01A-11D-A391-08.1.bam	53d503f8-1be9-4807-9b31-4fe3eadab730	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-A9T8.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a9e3e375-d384-4f3b-864a-587165d27fbf	TCGA-XF-A9T8-01A-11D-A391-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-A9T8-01A-11D-A391-08.1.bam	53d503f8-1be9-4807-9b31-4fe3eadab730	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-A9T8.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
481cec6f-afb6-4e68-9e49-9bf29a0ddfc9	TCGA-XF-AAME-01A-12D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAME-01A-12D-A42E-08.2.bam	4166038b-e7ab-4c2a-8728-b5e2ed84c68d	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAME.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
481cec6f-afb6-4e68-9e49-9bf29a0ddfc9	TCGA-XF-AAME-01A-12D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAME-01A-12D-A42E-08.2.bam	4166038b-e7ab-4c2a-8728-b5e2ed84c68d	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAME.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2d64a188-64b2-4fe7-9c6f-f5d963135ce4	TCGA-XF-AAMF-01A-21D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMF-01A-21D-A42E-08.2.bam	7aa11090-492c-4012-8542-a772a1e6ef23	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMF.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2d64a188-64b2-4fe7-9c6f-f5d963135ce4	TCGA-XF-AAMF-01A-21D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMF-01A-21D-A42E-08.2.bam	7aa11090-492c-4012-8542-a772a1e6ef23	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMF.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1a75c18e-b209-4ccc-951f-50f8a473e00e	TCGA-XF-AAMG-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMG-01A-11D-A42E-08.2.bam	eea97e30-fac6-4562-ad41-59e1f9ec1b58	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMG.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1a75c18e-b209-4ccc-951f-50f8a473e00e	TCGA-XF-AAMG-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMG-01A-11D-A42E-08.2.bam	eea97e30-fac6-4562-ad41-59e1f9ec1b58	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMG.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4bb07f28-fa98-4583-bbd5-4a38ca63b306	TCGA-XF-AAMH-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMH-01A-11D-A42E-08.2.bam	7656b42b-e3c4-43d0-ad91-baa3f35de541	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMH.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4bb07f28-fa98-4583-bbd5-4a38ca63b306	TCGA-XF-AAMH-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMH-01A-11D-A42E-08.2.bam	7656b42b-e3c4-43d0-ad91-baa3f35de541	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMH.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3ddbcee4-305b-4803-9876-7d5a8ff4c4a2	TCGA-XF-AAMJ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMJ-01A-11D-A42E-08.2.bam	7e8dddf7-ae9a-4931-b9d1-da523f0aa997	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMJ.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3ddbcee4-305b-4803-9876-7d5a8ff4c4a2	TCGA-XF-AAMJ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMJ-01A-11D-A42E-08.2.bam	7e8dddf7-ae9a-4931-b9d1-da523f0aa997	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMJ.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fed3a759-3709-4109-a860-3f493cd89e8e	TCGA-XF-AAML-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAML-01A-11D-A42E-08.2.bam	1ea79d8a-dad5-4181-86b5-369c363c9519	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAML.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fed3a759-3709-4109-a860-3f493cd89e8e	TCGA-XF-AAML-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAML-01A-11D-A42E-08.2.bam	1ea79d8a-dad5-4181-86b5-369c363c9519	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAML.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
037d53e7-d25a-4828-bca5-10b2beeb5c9c	TCGA-XF-AAMQ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMQ-01A-11D-A42E-08.2.bam	9c9c9b62-1e5a-435c-8f07-4f1ed55b3723	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMQ.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
037d53e7-d25a-4828-bca5-10b2beeb5c9c	TCGA-XF-AAMQ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMQ-01A-11D-A42E-08.2.bam	9c9c9b62-1e5a-435c-8f07-4f1ed55b3723	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMQ.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
82cffe80-d5bd-47d3-8ac5-e39aea1a186e	TCGA-XF-AAMR-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMR-01A-31D-A42E-08.2.bam	aed0861c-2700-493b-b7b6-29884c7c417f	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMR.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
82cffe80-d5bd-47d3-8ac5-e39aea1a186e	TCGA-XF-AAMR-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMR-01A-31D-A42E-08.2.bam	aed0861c-2700-493b-b7b6-29884c7c417f	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMR.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0224746d-bc54-4055-bd1d-1ad7c33fa24c	TCGA-XF-AAMT-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMT-01A-11D-A42E-08.2.bam	44861c7b-8c02-4d8c-9c3e-1f9a038f12e2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMT.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
0224746d-bc54-4055-bd1d-1ad7c33fa24c	TCGA-XF-AAMT-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMT-01A-11D-A42E-08.2.bam	44861c7b-8c02-4d8c-9c3e-1f9a038f12e2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMT.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e758da90-219b-4db9-ac2d-086847f5690d	TCGA-XF-AAMW-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMW-01A-11D-A42E-08.2.bam	e0af3928-f298-4513-817f-588b33d203bf	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMW.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e758da90-219b-4db9-ac2d-086847f5690d	TCGA-XF-AAMW-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMW-01A-11D-A42E-08.2.bam	e0af3928-f298-4513-817f-588b33d203bf	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMW.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4324b185-dc6d-450d-a4ef-875af7f1fcf2	TCGA-XF-AAMX-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMX-01A-11D-A42E-08.2.bam	0627fe31-c1b1-4cda-98cd-23c03649025e	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMX.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
4324b185-dc6d-450d-a4ef-875af7f1fcf2	TCGA-XF-AAMX-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMX-01A-11D-A42E-08.2.bam	0627fe31-c1b1-4cda-98cd-23c03649025e	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMX.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
38f33976-2abc-4fb4-921a-281f497943b1	TCGA-XF-AAMY-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMY-01A-11D-A42E-08.2.bam	2047b66a-c8e2-439d-a32f-52a7eac65057	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMY.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
38f33976-2abc-4fb4-921a-281f497943b1	TCGA-XF-AAMY-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMY-01A-11D-A42E-08.2.bam	2047b66a-c8e2-439d-a32f-52a7eac65057	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMY.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
37e1e847-4705-47f1-a991-da03d4841fdb	TCGA-XF-AAMZ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMZ-01A-11D-A42E-08.2.bam	67ddf1dd-fc87-41ed-9774-9a9727a52e5b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMZ.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
37e1e847-4705-47f1-a991-da03d4841fdb	TCGA-XF-AAMZ-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAMZ-01A-11D-A42E-08.2.bam	67ddf1dd-fc87-41ed-9774-9a9727a52e5b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAMZ.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
729ffa0f-a655-42c5-96f7-421b74c88f34	TCGA-XF-AAN0-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN0-01A-11D-A42E-08.2.bam	52b3f43d-bb65-4e20-ae3c-12c71f77a046	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN0.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
729ffa0f-a655-42c5-96f7-421b74c88f34	TCGA-XF-AAN0-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN0-01A-11D-A42E-08.2.bam	52b3f43d-bb65-4e20-ae3c-12c71f77a046	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN0.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e5eb8078-cd89-449f-98c0-34da693d3e95	TCGA-XF-AAN1-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN1-01A-31D-A42E-08.2.bam	07a36111-6067-4535-9753-e8e7855d01ab	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN1.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e5eb8078-cd89-449f-98c0-34da693d3e95	TCGA-XF-AAN1-01A-31D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN1-01A-31D-A42E-08.2.bam	07a36111-6067-4535-9753-e8e7855d01ab	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN1.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
736950d7-b7f1-4217-aff4-91db2a0f19ee	TCGA-XF-AAN2-01A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-XF-AAN2-01A-11D-A42E-08.2.bam	60c8541b-1fb5-4fe8-b4b3-59aeba70f002	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-XF-AAN2.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
